Year,field,Yield,Organic matter content,Total carbon,Total nitrogen,Electrical conductivity,Sand,Carbon-nitrogen ratio,Available phosphorus,Variety,Days to heading,Planting system,Organic,Green manure,Manure,Soil amendments,Herbicide,Pesticide,Years of production,Average temperature1,Min temperature1,Max temperature1,Precipitation1,Radiation1,Average temperature2,Min temperature2,Max temperature2,Precipitation2,Radiation2,Average temperature3,Min temperature3,Max temperature3,Precipitation3,Radiation3,Average temperature4,Min temperature4,Max temperature4,Precipitation4,Radiation4
2022.9876416481068,F009,5.894,2.47245727188469,1.3909883555391436,0.12065436417025582,0.4381821439565618,34.85152158963601,11.541370695797228,18.150902155535384,3.0132407024691092,92.61913750586018,0.012694291316551221,0.003164976986581785,-0.004783387301376082,0.9925056519661846,0.990653078080673,-0.002196785294947291,1.0031438056435074,1.9832843614473115,22.629585146328072,17.116189056194585,27.980702386969956,1.5392548157175938,14.734526530331982,24.80092906323185,19.87190326152897,29.829279963111517,7.622726173027037,19.619544819926052,27.366854538594776,21.857522289750413,31.445102302392833,6.218467847465079,19.240252835450647,23.94936712974382,18.75553009024712,28.594916402232055,9.000581143578158,16.919826860949986
2023.0011743994764,F009,5.894,2.4752746679525224,1.388217756374429,0.12081971185440774,0.4416020104079098,35.12219750135927,11.534553642496569,18.154049468902333,2.997894775728697,92.59742038107068,0.004460313774985498,0.002414868550633185,0.003658145033682457,1.0012049567248813,1.006418839775514,-0.0006913936933418406,0.9929489557095617,1.990849271641405,22.61607207511988,17.099918394087965,27.988241755402726,1.5227746389690582,14.75483906099672,24.777858790992184,19.858538697605624,29.815397651989766,7.628218022405548,19.61507959882686,27.37395805670267,21.858403781435467,31.466984413568138,6.222632422787641,19.235712683234734,23.94340388887643,18.755367306543214,28.603685352610608,9.042736760339153,16.89802100682351
2020.9853876908812,F010,5.121,3.2229860852514776,1.8369896576669213,0.21778643627739366,0.33503253984452297,27.753994474528366,8.462922721310791,24.823899112747895,0.9854640054039334,89.59398176702626,0.006568607760372799,-0.004134421774444659,0.9955453019220382,0.002636043485338073,1.0031434371033476,0.9921860380378292,0.9959211740378097,3.972683389548844,20.967700323086678,15.998472925122954,23.62932631055088,3.1952694316698285,15.877264574283213,23.19991536470355,18.171705679106612,26.989844070423327,8.295191401213277,15.687834810935612,27.28213169184157,23.498415838948453,32.62529717773803,7.501952240280233,14.226710942072383,25.0942646579293,20.133939259662487,29.015183702629038,7.3950321340552865,14.960244070009653
2020.9980053204708,F024,5.83,4.352201139277414,2.4127468463048904,0.24234666798774818,0.7240328544783623,29.01158406080139,9.98379447551359,21.149557497759965,0.9876198773504243,72.88142395133391,0.004004844547932914,0.00041094084956871306,-0.000995676806898132,1.0045514981479446,0.004528528513420721,0.9986684366164532,0.9986676944223549,2.0453969027077674,21.110172650075747,15.745604504371707,24.621181792362353,6.074985324415788,12.484075063240272,23.95778270749243,18.45221184696413,27.910159915895957,4.180899423499462,16.85208288861129,26.181109589353373,21.579538616170435,30.928128991696962,9.346222608568842,17.734793206851275,22.41669420652284,16.4208187180752,26.425020901538478,9.022248174905954,17.988343717331144
2023.0107053721276,F015,6.52,3.6637101670633587,2.1119693562133492,0.18274869601982582,0.4541088321828245,44.12723891804377,11.511391704257344,21.61755596656931,3.0045120148256763,90.33136054282595,1.0093310297359146,-0.004272492862694871,-0.0013471991830918439,0.002504728846014192,1.0028106777909138,1.0000295957904153,1.003779071948151,6.9978005806974215,22.492655561091745,17.51098928726204,27.199121972623566,3.6608561277336644,11.418555456503091,25.376556779965107,20.75509823713099,28.61332568379312,7.1733658810678484,17.53686765474831,26.106265912702202,21.049894558468736,30.244827038408058,9.046813436995906,14.259065485280152,25.577901746211698,21.6415946868416,29.853714580577197,2.754016663670506,21.634242659621222
2021.9841124874627,F018,5.68,3.845027479832881,2.2551886974092037,0.22158838267345327,0.6815884888995586,35.382467309408966,10.203018153367616,14.29532521159559,4.021086398374858,87.80621248045684,-0.0039633427202376585,-0.0015798902437178367,1.001633825935026,0.002678297505715287,0.9991885818163353,1.0006762675634757,0.9998965270928343,3.0147077200054033,22.248089624489584,17.49114993936529,26.694564792930603,4.607333473230284,13.846801616655672,25.935605980338615,21.88314062646773,30.11631502437763,5.880505800616214,17.490432716805255,26.361715701250073,21.81741602648495,30.294397405638012,4.620491558752214,18.07053467572761,24.9996038863644,20.921899455759835,29.403067684486228,5.849722962226748,17.702446081440073
2020.98935573556,F018,6.135,2.773119026839596,1.6129894687550892,0.1406660006873333,0.6147410344188462,38.30759658525257,11.501704423537214,24.504984807877843,4.004502016318158,98.05802142030615,-0.012895875854224713,0.010229335918179337,-0.009668282737592742,0.9950390103706432,-0.005354017892474045,0.0015183752147850753,0.005510765162989711,2.9877487226044166,19.702885612753306,14.212787263162959,23.249081165275175,6.244100472380147,13.37234680415152,22.427837131637233,18.841250950326184,25.478102423774843,2.3915620743075117,12.623372664743933,25.344505516445583,20.13309277033652,29.914119299965122,9.58198132150726,17.852522568378095,23.200865372841363,18.062144175108745,27.206705502718886,8.893641141329251,20.21590643801162
2021.9914144184156,F001,5.197,3.745588691492058,2.309095179112048,0.21245514036503796,0.6103399024859816,37.63358222079701,10.90879930588085,16.95469542600115,0.9955760630198639,91.923581679517,0.9977533110216885,0.0004545691862405154,0.004064721801022666,-0.0005289055774417348,-0.0007054200522004088,1.0009788155402761,1.006375371772527,2.975995156439161,20.77996178368884,15.941310792693573,26.386163270418592,5.007130655841608,11.223418156190563,23.54906078276666,18.489616446854292,28.952887400836786,4.6624018539686345,12.51030340188776,25.00729434071106,20.52705131326271,30.266521603683856,9.58114801573668,17.552513634105207,24.71096785741705,21.088425675302855,29.003792488405228,11.306041183894928,15.614615077232516
2021.9994732356242,F005,5.241,2.207069996110612,1.1326645437259248,0.10638709740754819,0.5455616901022622,39.44910242404062,10.583384445476572,12.779004959871903,2.008760867934415,93.98136519609733,1.0028111892652873,-0.00564095155737799,-0.0030887272526444903,0.9924066712892241,-0.004911290972408437,0.998940624499992,0.0058127620455277135,5.9946628799436565,21.571029836618273,16.825783319409975,25.513701962941006,5.676264775608675,12.861438291398281,24.25676752057778,18.650487606762873,28.553572678317977,5.751225807445552,16.772537973042915,25.853105538820355,22.590485656329964,30.559233476925982,7.3665325054590465,15.157923690830112,24.69191306237156,20.242296637474855,28.761719717417776,11.144764065264198,16.733993094488742
2021.9969575647324,F025,6.502,4.666058117250467,2.6061810437897055,0.25648407794703043,0.4429314770250006,39.03361078208572,10.176285333059539,21.010226765484045,3.9972614724300826,93.25675088293612,1.0007630396105485,1.0008566232885547,1.0055660082733744,0.989906395792578,1.0024482785933961,1.0011469458644346,1.0058436399332658,5.025129057281117,21.26310608255723,16.170368981978907,25.119542382908296,4.4787587219570115,12.426804257368335,25.286629969266524,21.847045579335855,29.53060641286422,6.102562414904056,17.444861939825856,26.388119038375795,20.653582960066803,31.22526874519659,9.272227606644728,15.969795756196325,23.559542292584595,19.369397975296387,27.192228123935323,9.504266392647367,18.63792428331732
2021.0116395583655,F023,4.932,4.066318078868586,2.3873401590210976,0.20481681909463278,0.9213090706830358,38.38775392846929,11.644057490296778,20.001979814711973,3.9956745286063695,67.99847568822781,0.001387280324868607,0.9935787413194983,0.997818401637747,0.0037315910795264542,0.0040629439764924705,1.0040157119496977,0.994973359528197,7.988116974445885,22.14942422649384,16.855288021722455,26.342204617673712,6.091640037215899,16.977306766476044,24.619829902955047,19.720916329998385,28.544303227090612,12.99013150968686,19.799511566322487,25.667753312709255,19.623440676265176,31.42936419631613,6.132572031774481,15.976999221244576,23.498506849932543,18.36944565677754,28.383714978674305,5.4953420613767285,14.907971198671952
2021.0079393211574,F011,6.202,2.983189795703097,1.6691316029585972,0.1805361075347226,0.7724742689473838,26.763736149689887,9.249671837065597,10.238493901807862,0.9890405777087026,64.9629601997824,0.006652104001150078,-0.005695501623066838,-0.0002228458868071536,0.9962055222683018,1.007437209639317,0.999617284920319,1.0023394883265893,0.9801345839672266,21.298548248821348,16.63464930073867,24.65591550932374,6.333454254260747,14.676964389726836,25.104563533901146,20.940232220324056,30.56295499711424,2.6247128535134996,13.781546849204577,24.703812258354525,19.983503156113624,29.76663825656526,4.248742896573185,18.82423554769868,23.51516622104025,18.848889888607967,27.89234472542883,4.7820683746614385,20.927605725061966
2023.0041202261896,F014,4.796,2.534196533529172,1.5150428869024806,0.17490206040774608,0.5141598747978443,28.827559457204732,8.624862997697031,13.965934724349056,4.016104793170689,81.12435715282193,1.0019240423000921,-0.0049455105206976215,0.008731532315843773,1.004395922060972,0.001872222183359375,1.0012727833111021,-0.0029448871891558284,1.003547671986051,22.20716137036225,17.341253035682254,26.94604097649818,6.259383362117361,13.250371434708589,23.984492384365485,18.69165983097869,29.07454177052704,8.818637217077935,16.577140486039177,27.234232046195036,22.94400662699122,31.98253702687506,9.962719853715015,18.10161240822176,24.57094619494593,18.698401501897518,29.457047201733207,4.860259915644928,15.371820901662675
2022.001211513449,F019,5.847,3.955220603716965,2.2456180109818886,0.2331250922165795,0.617576223064414,41.26870010183258,9.658530267835364,16.98826995170212,2.9709656346443136,89.79791154232527,0.004023326245888811,-0.0021105448475858563,-0.0012653386960715654,1.005584203934861,1.0046561623551493,0.9992539066955752,0.9920064490980535,5.011387624904727,20.949099812500585,14.519021436089895,25.833347920705112,6.301234615592515,15.652010175318885,24.45185777852345,19.389106899044663,29.171012060287335,9.564199518138848,14.826616153378795,26.713873548380597,22.116999881221165,31.847745063681224,6.781095322318028,20.41458844625726,23.437101443305856,17.739662634141595,28.237508414836185,7.369283356611524,17.225760326114756
2021.0032713186506,F003,5.776,3.4620998389503272,1.9588764020349887,0.16077685063416108,0.7088345514274857,41.170200785122894,12.102733736871096,14.245861589501088,4.00912305580165,90.04546468124948,0.9952683611587637,0.004450760784439814,0.005652177190151776,-0.0031203156032546,0.9985035788271313,0.9974080692764105,0.9986065356600698,2.0374895619865905,22.631232910636548,18.635864337896514,26.42718430191937,4.82231930920453,19.525891992269333,22.558526442366844,17.14871974340364,25.533061612728552,9.473706836715683,15.320550369742275,26.160644282717392,21.87988061645884,30.4529357918914,7.863143893991998,15.737313990441194,24.77201526350007,20.121995295100227,29.43587602738609,6.320697768181393,17.931707811365605
2022.992829080806,F008,5.567,2.8875702382692787,1.7451100697042468,0.1702498529877816,0.8402936885145195,34.53059793219754,10.261093542781538,10.351001476970513,0.9946973464192946,89.72699453482706,-0.0055164036369930195,1.0027474890093937,0.00017814082621777963,0.0029741730868515213,0.9975913958884616,1.0020954761332106,1.0064214229379747,3.0080725356963387,22.853428245914717,16.875680926496468,27.362726060493543,7.002855382324989,14.621144683186573,25.1639024099071,21.26072461959725,30.587941728329074,7.256027966896215,16.003295493947775,26.882445570831532,20.868055627760643,30.279345271567276,6.950246588485273,19.354332433029253,24.181830324486672,17.237785939365764,29.47868955815532,2.505090294271324,17.753896756719868
2022.0071312204245,F026,5.625,2.934741844640964,1.7037297008289232,0.1657370487556891,0.6664962851958182,48.54531076087674,10.246524453688894,14.710646255971652,3.9953079924510333,92.4209047755043,1.008128679216571,1.0024843160321912,1.0018953231267107,0.9966688843110516,0.0023854120824023006,0.9977748939418383,0.0022333635952118047,6.01469582149978,22.158443000184235,17.525242657313736,25.082198413166395,7.159990773212561,15.775846549768978,21.341107101268364,16.103544864427803,24.553479282772724,7.3396032690968225,15.787018931285628,25.369392505308937,20.61048521063417,30.476307057599247,7.096527608765035,15.095207468739563,24.36528258593822,19.38078656427884,29.451663814574747,5.895885021265402,18.11998577286286
2022.9907487903445,F001,5.695,1.818864646867661,1.0461685893972412,0.08727981029902947,0.47943126518347157,49.467050962132745,12.065144346848776,17.453264197487304,4.019350639308084,86.37644612062648,0.0005081402247824044,-0.0052200770619013565,0.00031918180581692553,0.9906998812640669,0.9980537222537949,1.0015475101942908,1.0097809661234562,4.016413758794744,20.262144331225777,16.146544148701828,25.76206980112725,8.019822045525892,15.374595714503625,24.40968153470719,18.881584487722087,28.452845115308723,5.6689902880063245,14.321449947024009,26.4372388956866,22.05097135718322,30.861275069073805,10.801396555658838,21.03245634132885,24.288058582619467,18.520679698947447,28.34724488679457,8.549980381115752,18.960231265149513
2022.006949586477,F001,5.197,3.7439348914662585,2.321683089099471,0.21219945808134974,0.6105734800237431,37.43062480213991,10.89451970568484,16.95669684120332,0.9918343264055188,91.86423674088147,0.9968614172529121,-0.0025713345015352033,0.003868271436349045,0.0006212715895586025,0.0013556198827277184,1.0001132353395636,1.0008590910872532,2.973688352671915,20.775684638027144,15.938778163061228,26.35870389050097,4.980776900438406,11.238695805476224,23.562157252348484,18.500486997108702,28.94072743706603,4.679777027096388,12.560032805663775,25.012049629821146,20.536985224861155,30.242164548473088,9.51804865851755,17.547138453277853,24.725442730530517,21.08775354581256,29.003230399411006,11.32292686373074,15.58130653353607
2023.0098676405416,F022,4.6,3.764798215998213,2.1915503537148977,0.1929725215075294,0.4779253446762372,47.36766547970892,11.353649480273111,18.39613819093075,3.992223804853024,88.46404188259633,0.9968706567529487,1.0012920511410077,-0.003127696255400061,0.997627589192768,0.994655835148194,0.9987819609348026,0.011865281302931349,2.9780168989111457,20.299721826966646,15.418665538267529,23.594800416374074,5.128406360328393,17.000532015685813,22.670198569828383,17.271675845248996,26.486088480389355,5.999277903098645,17.839074193332245,24.172613718647856,19.786646035298382,28.215512219317432,10.131569707925442,15.945692345928453,23.89453751543138,18.984146126749998,28.331037793530225,6.172651298079062,10.787625941079995
2021.0017542041471,F006,5.961,2.0264072410721603,1.1326179423386658,0.11280092067600432,0.605792340095062,51.29012869425982,10.053901329646257,12.015051747907611,2.9985090177346327,91.77143584239623,0.9967310153561098,-0.002984625920613306,-0.004489661487338027,0.9977826930525617,-0.0044398778283693575,-0.001315054909480309,1.0008605020461347,3.975265640546337,21.486319412240412,17.306714773844554,26.300154784339757,5.814757802703806,14.113069209305909,22.219089117529506,17.02030097109832,26.126758600906737,7.583000496524897,15.687491684630963,26.03195882803448,20.664724682707615,31.298846273892554,6.906438723496937,14.524248611590718,23.99049450314395,17.7547513081252,28.882989678745073,4.52454108166369,18.074601153695255
2022.998534065577,F017,6.006,3.1321042694398202,1.7377475965556823,0.15506835035825745,0.3869277991357021,34.96489279125159,11.188022920792374,15.047113664639593,2.004732104101589,84.51468935345359,-0.0035703182889206624,-0.0013222875484979538,0.9970865350014748,0.009952400340399119,1.0031999218305019,0.9979636702672585,0.00010896917132958178,2.9696006229729446,21.86025866934803,16.9024585968027,26.768742509099305,6.257567048323193,15.688329432230855,23.292708490319704,18.554056552112566,27.892399343670956,8.561640349253887,18.13265649123493,25.618704770199738,18.735202374956934,29.066122380507025,6.425913098273123,18.98971001310119,23.31457538765624,17.953054476341897,27.94595782706553,6.217550044536107,18.21634397893056
